work_item_id,wave,collection_priority,batch_id,county,local_area,region_label,gics_sector,gap_type,missing_field_count,missing_fields,company_count_status,director_age_status,source_approval_status,cro_address_count_url,cro_address_search_url,recommended_source,next_action,acceptance_rule,ready_to_merge_when
wave-05-galway-company-097,5,97,galway-company-097,Galway,Tuam,Galway / Tuam,Industrials,incomplete_row,5,director_50_plus_count; director_55_plus_count; director_60_plus_count; director_65_plus_count; director_70_plus_count,present,missing,present,https://services.cro.ie/cws/companycount?company_bus_ind=C&address=Tuam%2C+Galway&format=json,https://services.cro.ie/cws/companies?company_bus_ind=C&address=Tuam%2C+Galway&format=json&skip=0&max=250&sortBy=company_name&sortDir=asc,CRO Open Services plus approved backend/director export,"Run CRO companycount/address search for the local-area baseline, then attach an approved backend/director export with director-age threshold counts before merge.","Approve only when company_count and all five director-age threshold counts come from an approved backend/director/CRO account-holder export and source_note, source_url, source_date, and approved_by are filled.","company_count, all five director-age thresholds, source_note, source_url, source_date, and approved_by are populated and strict validators pass."
wave-05-galway-company-098,5,98,galway-company-098,Galway,Loughrea,Galway / Loughrea,Industrials,incomplete_row,5,director_50_plus_count; director_55_plus_count; director_60_plus_count; director_65_plus_count; director_70_plus_count,present,missing,present,https://services.cro.ie/cws/companycount?company_bus_ind=C&address=Loughrea%2C+Galway&format=json,https://services.cro.ie/cws/companies?company_bus_ind=C&address=Loughrea%2C+Galway&format=json&skip=0&max=250&sortBy=company_name&sortDir=asc,CRO Open Services plus approved backend/director export,"Run CRO companycount/address search for the local-area baseline, then attach an approved backend/director export with director-age threshold counts before merge.","Approve only when company_count and all five director-age threshold counts come from an approved backend/director/CRO account-holder export and source_note, source_url, source_date, and approved_by are filled.","company_count, all five director-age thresholds, source_note, source_url, source_date, and approved_by are populated and strict validators pass."
wave-05-galway-company-099,5,99,galway-company-099,Galway,Gort,Galway / Gort,Industrials,incomplete_row,5,director_50_plus_count; director_55_plus_count; director_60_plus_count; director_65_plus_count; director_70_plus_count,present,missing,present,https://services.cro.ie/cws/companycount?company_bus_ind=C&address=Gort%2C+Galway&format=json,https://services.cro.ie/cws/companies?company_bus_ind=C&address=Gort%2C+Galway&format=json&skip=0&max=250&sortBy=company_name&sortDir=asc,CRO Open Services plus approved backend/director export,"Run CRO companycount/address search for the local-area baseline, then attach an approved backend/director export with director-age threshold counts before merge.","Approve only when company_count and all five director-age threshold counts come from an approved backend/director/CRO account-holder export and source_note, source_url, source_date, and approved_by are filled.","company_count, all five director-age thresholds, source_note, source_url, source_date, and approved_by are populated and strict validators pass."
wave-05-dublin-company-100,5,100,dublin-company-100,Dublin,Dublin City Centre,Dublin / Dublin City Centre,Industrials,incomplete_row,5,director_50_plus_count; director_55_plus_count; director_60_plus_count; director_65_plus_count; director_70_plus_count,present,missing,present,https://services.cro.ie/cws/companycount?company_bus_ind=C&address=Dublin+City+Centre&format=json,https://services.cro.ie/cws/companies?company_bus_ind=C&address=Dublin+City+Centre&format=json&skip=0&max=250&sortBy=company_name&sortDir=asc,CRO Open Services plus approved backend/director export,"Run CRO companycount/address search for the local-area baseline, then attach an approved backend/director export with director-age threshold counts before merge.","Approve only when company_count and all five director-age threshold counts come from an approved backend/director/CRO account-holder export and source_note, source_url, source_date, and approved_by are filled.","company_count, all five director-age thresholds, source_note, source_url, source_date, and approved_by are populated and strict validators pass."
wave-06-dublin-company-101,6,101,dublin-company-101,Dublin,Dublin 2 / Docklands,Dublin / Dublin 2 / Docklands,Industrials,incomplete_row,5,director_50_plus_count; director_55_plus_count; director_60_plus_count; director_65_plus_count; director_70_plus_count,present,missing,present,https://services.cro.ie/cws/companycount?company_bus_ind=C&address=Dublin+2&format=json,https://services.cro.ie/cws/companies?company_bus_ind=C&address=Dublin+2&format=json&skip=0&max=250&sortBy=company_name&sortDir=asc,CRO Open Services plus approved backend/director export,"Run CRO companycount/address search for the local-area baseline, then attach an approved backend/director export with director-age threshold counts before merge.","Approve only when company_count and all five director-age threshold counts come from an approved backend/director/CRO account-holder export and source_note, source_url, source_date, and approved_by are filled.","company_count, all five director-age thresholds, source_note, source_url, source_date, and approved_by are populated and strict validators pass."
wave-06-dublin-company-102,6,102,dublin-company-102,Dublin,Dublin 4 / Ballsbridge,Dublin / Dublin 4 / Ballsbridge,Industrials,incomplete_row,5,director_50_plus_count; director_55_plus_count; director_60_plus_count; director_65_plus_count; director_70_plus_count,present,missing,present,https://services.cro.ie/cws/companycount?company_bus_ind=C&address=Dublin+4&format=json,https://services.cro.ie/cws/companies?company_bus_ind=C&address=Dublin+4&format=json&skip=0&max=250&sortBy=company_name&sortDir=asc,CRO Open Services plus approved backend/director export,"Run CRO companycount/address search for the local-area baseline, then attach an approved backend/director export with director-age threshold counts before merge.","Approve only when company_count and all five director-age threshold counts come from an approved backend/director/CRO account-holder export and source_note, source_url, source_date, and approved_by are filled.","company_count, all five director-age thresholds, source_note, source_url, source_date, and approved_by are populated and strict validators pass."
wave-06-dublin-company-103,6,103,dublin-company-103,Dublin,Dublin 6 / Rathmines,Dublin / Dublin 6 / Rathmines,Industrials,incomplete_row,5,director_50_plus_count; director_55_plus_count; director_60_plus_count; director_65_plus_count; director_70_plus_count,present,missing,present,https://services.cro.ie/cws/companycount?company_bus_ind=C&address=Dublin+6&format=json,https://services.cro.ie/cws/companies?company_bus_ind=C&address=Dublin+6&format=json&skip=0&max=250&sortBy=company_name&sortDir=asc,CRO Open Services plus approved backend/director export,"Run CRO companycount/address search for the local-area baseline, then attach an approved backend/director export with director-age threshold counts before merge.","Approve only when company_count and all five director-age threshold counts come from an approved backend/director/CRO account-holder export and source_note, source_url, source_date, and approved_by are filled.","company_count, all five director-age thresholds, source_note, source_url, source_date, and approved_by are populated and strict validators pass."
wave-06-dublin-company-104,6,104,dublin-company-104,Dublin,Dublin 8 / Liberties,Dublin / Dublin 8 / Liberties,Industrials,incomplete_row,5,director_50_plus_count; director_55_plus_count; director_60_plus_count; director_65_plus_count; director_70_plus_count,present,missing,present,https://services.cro.ie/cws/companycount?company_bus_ind=C&address=Dublin+8&format=json,https://services.cro.ie/cws/companies?company_bus_ind=C&address=Dublin+8&format=json&skip=0&max=250&sortBy=company_name&sortDir=asc,CRO Open Services plus approved backend/director export,"Run CRO companycount/address search for the local-area baseline, then attach an approved backend/director export with director-age threshold counts before merge.","Approve only when company_count and all five director-age threshold counts come from an approved backend/director/CRO account-holder export and source_note, source_url, source_date, and approved_by are filled.","company_count, all five director-age thresholds, source_note, source_url, source_date, and approved_by are populated and strict validators pass."
wave-06-dublin-company-105,6,105,dublin-company-105,Dublin,Swords / North County,Dublin / Swords / North County,Industrials,incomplete_row,5,director_50_plus_count; director_55_plus_count; director_60_plus_count; director_65_plus_count; director_70_plus_count,present,missing,present,https://services.cro.ie/cws/companycount?company_bus_ind=C&address=Swords%2C+Dublin&format=json,https://services.cro.ie/cws/companies?company_bus_ind=C&address=Swords%2C+Dublin&format=json&skip=0&max=250&sortBy=company_name&sortDir=asc,CRO Open Services plus approved backend/director export,"Run CRO companycount/address search for the local-area baseline, then attach an approved backend/director export with director-age threshold counts before merge.","Approve only when company_count and all five director-age threshold counts come from an approved backend/director/CRO account-holder export and source_note, source_url, source_date, and approved_by are filled.","company_count, all five director-age thresholds, source_note, source_url, source_date, and approved_by are populated and strict validators pass."
wave-06-dublin-company-106,6,106,dublin-company-106,Dublin,Blanchardstown / West Dublin,Dublin / Blanchardstown / West Dublin,Industrials,incomplete_row,5,director_50_plus_count; director_55_plus_count; director_60_plus_count; director_65_plus_count; director_70_plus_count,present,missing,present,https://services.cro.ie/cws/companycount?company_bus_ind=C&address=Blanchardstown%2C+Dublin&format=json,https://services.cro.ie/cws/companies?company_bus_ind=C&address=Blanchardstown%2C+Dublin&format=json&skip=0&max=250&sortBy=company_name&sortDir=asc,CRO Open Services plus approved backend/director export,"Run CRO companycount/address search for the local-area baseline, then attach an approved backend/director export with director-age threshold counts before merge.","Approve only when company_count and all five director-age threshold counts come from an approved backend/director/CRO account-holder export and source_note, source_url, source_date, and approved_by are filled.","company_count, all five director-age thresholds, source_note, source_url, source_date, and approved_by are populated and strict validators pass."
wave-06-dublin-company-107,6,107,dublin-company-107,Dublin,Tallaght / South West,Dublin / Tallaght / South West,Industrials,incomplete_row,5,director_50_plus_count; director_55_plus_count; director_60_plus_count; director_65_plus_count; director_70_plus_count,present,missing,present,https://services.cro.ie/cws/companycount?company_bus_ind=C&address=Tallaght%2C+Dublin&format=json,https://services.cro.ie/cws/companies?company_bus_ind=C&address=Tallaght%2C+Dublin&format=json&skip=0&max=250&sortBy=company_name&sortDir=asc,CRO Open Services plus approved backend/director export,"Run CRO companycount/address search for the local-area baseline, then attach an approved backend/director export with director-age threshold counts before merge.","Approve only when company_count and all five director-age threshold counts come from an approved backend/director/CRO account-holder export and source_note, source_url, source_date, and approved_by are filled.","company_count, all five director-age thresholds, source_note, source_url, source_date, and approved_by are populated and strict validators pass."
wave-06-dublin-company-108,6,108,dublin-company-108,Dublin,Dun Laoghaire / South County,Dublin / Dun Laoghaire / South County,Industrials,incomplete_row,5,director_50_plus_count; director_55_plus_count; director_60_plus_count; director_65_plus_count; director_70_plus_count,present,missing,present,https://services.cro.ie/cws/companycount?company_bus_ind=C&address=Dun+Laoghaire%2C+Dublin&format=json,https://services.cro.ie/cws/companies?company_bus_ind=C&address=Dun+Laoghaire%2C+Dublin&format=json&skip=0&max=250&sortBy=company_name&sortDir=asc,CRO Open Services plus approved backend/director export,"Run CRO companycount/address search for the local-area baseline, then attach an approved backend/director export with director-age threshold counts before merge.","Approve only when company_count and all five director-age threshold counts come from an approved backend/director/CRO account-holder export and source_note, source_url, source_date, and approved_by are filled.","company_count, all five director-age thresholds, source_note, source_url, source_date, and approved_by are populated and strict validators pass."
